Timestamp,Namespace,Pod,QueueTime,QueueTimeFormatted,Days,Hours,Minutes,Seconds,CreationTime,StartTime
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-875cx,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-12T21:41:12Z,2025-03-12T21:41:12Z
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-9fbd8,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-04T01:05:31Z,2025-03-04T01:05:31Z
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-9wzzw,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-27T16:14:22Z,2025-02-27T16:14:22Z
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-h246g,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-03T19:55:48Z,2025-03-03T19:55:48Z
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-mf2rl,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T20:25:17Z,2025-02-26T20:25:17Z
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-p4fnd,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-06T10:37:14Z,2025-03-06T10:37:14Z
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-pdrbf,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-12T15:29:08Z,2025-03-12T15:29:08Z
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-sdqkw,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T20:24:37Z,2025-02-26T20:24:37Z
2025-03-12 19:55:38,gpu-metrics-test,gpu-metrics-collector-slh2w,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-04T01:05:31Z,2025-03-04T01:05:31Z
2025-03-12 19:55:38,health-checker,health-checker-2sgl8,2.0,0d 0h 0m 2.0s,0,0,0,2.0,2025-03-04T01:05:24Z,2025-03-04T01:05:26Z
2025-03-12 19:55:38,health-checker,health-checker-5xv5q,2.0,0d 0h 0m 2.0s,0,0,0,2.0,2025-02-27T19:37:29Z,2025-02-27T19:37:31Z
2025-03-12 19:55:38,health-checker,health-checker-cfhfz,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-12T11:29:47Z,2025-03-12T11:29:47Z
2025-03-12 19:55:38,health-checker,health-checker-hzqx5,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-17T18:33:34Z,2025-02-17T18:33:34Z
2025-03-12 19:55:38,health-checker,health-checker-jn9mv,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-17T13:31:13Z,2025-02-17T13:31:13Z
2025-03-12 19:55:38,health-checker,health-checker-lh6fc,2.0,0d 0h 0m 2.0s,0,0,0,2.0,2025-03-12T15:29:01Z,2025-03-12T15:29:03Z
2025-03-12 19:55:38,health-checker,health-checker-mzmr4,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-13T02:45:01Z,2025-03-13T02:45:01Z
2025-03-12 19:55:38,health-checker,health-checker-nl6km,1.0,0d 0h 0m 1.0s,0,0,0,1.0,2025-03-06T19:51:49Z,2025-03-06T19:51:50Z
2025-03-12 19:55:38,health-checker,health-checker-qxn6f,1.0,0d 0h 0m 1.0s,0,0,0,1.0,2025-03-04T01:05:25Z,2025-03-04T01:05:26Z
2025-03-12 19:55:38,health-checker,health-checker-rlcq4,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-18T10:02:20Z,2025-02-18T10:02:20Z
2025-03-12 19:55:38,health-checker,health-checker-sszct,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-06T04:33:02Z,2025-03-06T04:33:02Z
2025-03-12 19:55:38,health-checker,health-checker-v7cdk,1.0,0d 0h 0m 1.0s,0,0,0,1.0,2025-03-03T19:55:44Z,2025-03-03T19:55:45Z
2025-03-12 19:55:38,health-checker,health-checker-wd82n,1.0,0d 0h 0m 1.0s,0,0,0,1.0,2025-03-04T01:05:26Z,2025-03-04T01:05:27Z
2025-03-12 19:55:38,health-checker,health-checker-x5pbx,1.0,0d 0h 0m 1.0s,0,0,0,1.0,2025-03-05T17:23:39Z,2025-03-05T17:23:40Z
2025-03-12 19:55:38,health-checker,reboot-checker-4phvv,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-04T01:05:26Z,2025-03-04T01:05:26Z
2025-03-12 19:55:38,health-checker,reboot-checker-4q948,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T18:00:35Z,2025-02-19T18:00:35Z
2025-03-12 19:55:38,health-checker,reboot-checker-8f5q6,2.0,0d 0h 0m 2.0s,0,0,0,2.0,2025-02-27T19:37:29Z,2025-02-27T19:37:31Z
